Client_ID,Estimated_Income,Bank_Loans,Business_Lending,Credit_Card_Balance,Saving_Accounts,Checking_Accounts,Foreign_Currency_Account,Joined_Bank,Engagement Days,Income Band,Total_Loan,Processing_Fee,Nationality,Gender
IND22770,304744.13,477185.63,329440.13,314.25,236084.42,271361.4,34078.5,10/7/2004,5/4/1921,High,806940.01,24208.2003,American,Female
IND74369,69280.85,143005.48,241575.02,995.13,61763.38,25699.05,14433.09,2/2/2011,1/7/1915,Low,385575.63,11567.2689,Asian,Male
IND31020,192746.06,756193.56,88303.33,4643.78,97762.2,777653.86,27008.24,8/17/2014,6/25/1911,Mid,849140.67,25474.2201,American,Male
IND83621,163869.5,422732.93,427554.86,1687.23,224468.9,86667.53,7039.31,10/21/2016,4/20/1909,Mid,851975.02,25559.2506,European,Male
IND87099,303730.88,907795.61,972113.99,3246.18,277968.92,350880.76,18711.71,5/8/2004,10/3/1921,High,1883155.78,56494.6734,European,Female
IND68353,106992.56,794105.57,598191.29,5281.42,365148.17,167400.08,58105.73,10/1/2016,5/10/1909,Mid,1397578.28,41927.3484,European,Female
IND34739,74335.22,685556.88,233827.35,1133.9,131719.69,127265.4,36057,7/28/2018,7/15/1907,Low,920518.13,27615.5439,European,Male
IND49852,29126.28,72179.35,266840.16,222.47,215114.73,295824.61,11335.7,8/31/2003,6/11/1922,Low,339241.98,10177.2594,American,Female
IND15739,205568.33,119101.88,1007604.78,3975.54,65488.29,661179.81,23952.42,11/8/1999,4/3/1926,Mid,1130682.2,33920.466,European,Female
IND35208,470262.68,962473.9,1104006.81,12294.43,141350.12,213216.68,81767.01,11/13/2004,3/28/1921,High,2078775.14,62363.2542,Asian,Female
IND23172,279238.44,2667556.66,1303515.44,7439.36,88823.96,428485.84,12415.02,7/10/2000,8/1/1925,Mid,3978511.46,119355.3438,European,Female
IND89615,292010.27,1220492.39,203262.58,7061.8,622445.26,558492.41,66410.85,1/29/2007,1/11/1919,Mid,1430816.77,42924.5031,European,Female
IND78041,26996.11,303226.55,754076.72,837.86,301806.36,347994.75,10935.34,12/25/2011,2/15/1914,Low,1058141.13,31744.2339,European,Female
IND25027,144581.55,639113.19,464417.62,37.38,61420.48,342708.46,33538.53,7/10/2017,8/1/1908,Mid,1103568.19,33107.0457,American,Male
IND70133,158603.63,309892.97,507150.57,1717.25,38050.41,134905.99,3524.37,8/7/2013,7/4/1912,Mid,818760.79,24562.8237,European,Male
IND96246,342068.37,834035.83,350589.71,1136.27,717475.2,779567.03,17553.56,11/17/2012,3/24/1913,High,1185761.81,35572.8543,European,Male
IND74738,308171.08,1486877.41,1676630.67,2943.1,438798.3,582653.42,21152.12,12/18/2002,2/22/1923,High,3166451.18,94993.5354,European,Male
IND94482,103215.16,227116.49,984930.52,2321.56,274783.22,854304.38,5576.67,12/1/2020,3/10/1905,Mid,1214368.57,36431.0571,European,Female
IND54803,53067.71,844190.96,773156.92,4588.8,357956.39,384210.79,40855.99,8/1/2020,7/10/1905,Low,1621936.68,48658.1004,American,Male
IND22264,16653.97,238129.23,878113.76,2908.65,112541.95,152458.31,1473.66,8/16/2000,6/25/1925,Low,1119151.64,33574.5492,Asian,Female
IND66283,98173.6,596226.08,478424.54,603.86,33473.69,48151.64,28781.23,7/3/2008,8/8/1917,Low,1075254.48,32257.6344,African,Female
IND45825,410110.87,1482143.31,874667.06,1866.16,202242.4,139615.07,19862.09,10/17/2000,4/24/1925,High,2358676.53,70760.2959,European,Male
IND94895,160073.1,1097639.3,189631.76,6022.3,787734.86,292487.49,64209.6,12/8/2020,3/3/1905,Mid,1293293.36,38798.8008,European,Female
IND66583,117125.42,153107.12,321595.12,647.72,155562.61,360679.44,35199.79,10/9/2015,5/3/1910,Mid,475349.96,14260.4988,African,Female
IND73582,155135.69,657469.34,971004.83,3955.72,136354.7,268778.02,1902.46,4/10/2003,11/1/1922,Mid,1632429.89,48972.8967,European,Female
IND62295,173146.19,88510.51,1767385.45,2343.86,169434.67,518534.56,23216.84,1/15/2012,1/25/1914,Mid,1858239.82,55747.1946,Asian,Female
IND39698,341330.13,1880586.03,2148499.81,3415.76,622462.44,479637.16,53199.99,9/20/2008,5/21/1917,High,4032501.6,120975.048,European,Male
IND96489,113038.07,874240.76,814075.76,6217.31,326415.73,655045.69,58641.98,9/10/2002,6/1/1923,Mid,1694533.83,50836.0149,European,Male
IND62970,204694.71,440353.61,791117.99,1101.12,66917.65,32327.37,36275.12,3/9/2019,12/3/1906,Mid,1232572.72,36977.1816,American,Male
IND53584,55512.32,108096.9,142258.88,832.9,90388.31,80220.79,4904.11,10/8/2013,5/3/1912,Low,251188.68,7535.6604,Asian,Female
IND34425,71909.93,172488.87,430296.1,1349.18,36464.57,117627.66,20616.89,8/17/2020,6/24/1905,Low,604134.15,18124.0245,Asian,Male
IND53485,43256.08,321822.64,747541.08,3315.88,31921.71,29507.47,17592.43,11/9/1999,4/2/1926,Low,1072679.6,32180.388,European,Male
IND40496,91589.48,672627.05,798973.85,257.93,198801.55,126423.88,40677.75,3/22/2021,11/19/1904,Low,1471858.83,44155.7649,American,Female
IND72603,22388.51,146552.66,292069.96,1184.02,127049.24,140459.11,12347.61,12/4/2013,3/7/1912,Low,439806.64,13194.1992,Asian,Female
IND56984,48321.55,730394.54,110925.93,3041.34,45600.39,173479.76,31444.1,11/13/2010,3/29/1915,Low,844361.81,25330.8543,Asian,Male
IND31180,67296.92,1648965.24,2139037.63,4151.61,175137.04,235318.49,53942.26,10/29/2013,4/12/1912,Low,3792154.48,113764.6344,European,Female
IND80616,223595.51,125055.22,794722.47,1228.39,20460.63,66552.51,59807.23,5/20/2001,9/21/1924,Mid,921006.08,27630.1824,African,Female
IND54495,155330.89,39701.88,292601.03,1763.28,47415.84,117161.22,1055.12,9/15/2006,5/27/1919,Mid,334066.19,10021.9857,Asian,Male
IND88782,338592.73,724817.06,2251103.86,8449.34,398157.62,1216939.43,47583.23,3/25/1996,11/16/1929,High,2984370.26,89531.1078,Asian,Male
IND25223,193487.42,774008.1,199674.45,2278.66,93473.48,135887.83,40427.77,6/16/2009,8/25/1916,Mid,975961.21,29278.8363,European,Male
IND26937,62204.5,1447905.65,979165.88,182.96,167366.08,127033.08,40382.21,3/3/2002,12/9/1923,Low,2427254.49,72817.6347,American,Female
IND14766,268215.7,1100717.95,605027.67,1445.63,252617.41,742992.37,16392.68,6/27/2019,8/15/1906,Mid,1707191.25,51215.7375,European,Male
IND45041,151886.04,205461.29,734636.49,1610.27,76303.6,189895.84,36408.46,4/18/2019,10/24/1906,Mid,941708.05,28251.2415,European,Female
IND54922,244088.88,1016360.35,643953.24,5725.94,85658.42,298808.43,39496.46,3/18/2016,11/23/1909,Mid,1666039.53,49981.1859,Asian,Female
IND89369,229762.92,378430.32,1116008.81,3262.49,180641.26,117476.92,16162.88,11/18/2020,3/23/1905,Mid,1497701.62,44931.0486,European,Female
IND94380,373997.68,131305.18,789924.38,6360.53,638850.61,699874.78,47829.38,8/1/2010,7/11/1915,High,927590.09,27827.7027,Asian,Male
IND76782,125061.12,1608721.45,1478636.44,7810.11,119698.33,157426.37,39547.85,10/26/2017,4/15/1908,Mid,3095168,92855.04,European,Male
IND44357,108917.56,117837.38,440403.36,2455.31,162398.22,152725.6,9633.08,5/15/1995,9/27/1930,Mid,560696.05,16820.8815,European,Male
IND63865,249962.86,683692.81,566903.12,724.04,138861.52,629775.11,39836.46,5/30/2015,9/12/1910,Mid,1251319.97,37539.5991,European,Male
IND14540,110074.98,357739.16,1722652.66,6574.96,123682.47,912317,6388.26,11/6/1999,4/5/1926,Mid,2086966.78,62609.0034,Asian,Male
IND20140,258076.57,487349.91,138932.78,3986.31,105704.96,69814.92,30918.79,8/15/2013,6/26/1912,Mid,630269,18908.07,European,Female
IND75181,80408.25,255694.05,744597.66,2514.94,72984.17,67425.04,33606.18,9/1/2014,6/10/1911,Low,1002806.65,30084.1995,European,Male
IND60750,147770.44,865952.28,1182318.59,8315.43,1166950.27,549584.11,40199.64,11/22/2020,3/19/1905,Mid,2056586.3,61697.589,European,Female
IND40048,101645.35,137078.9,56590.16,2361.06,90998.36,64216.36,13008.73,2/4/2014,1/5/1912,Mid,196030.12,5880.9036,Asian,Male
IND91899,59875.58,280231.77,605368.76,2352.17,278721.35,138723.3,36995.32,8/21/2001,6/20/1924,Low,887952.7,26638.581,American,Male
IND49097,149870.9,291910.74,340859.2,1549.27,11615.33,11732.65,16342.24,7/7/2021,8/4/1904,Mid,634319.21,19029.5763,African,Male
IND30559,144204.97,72118.28,69536.1,2387.44,102625.91,134495.49,1663.65,6/29/2000,8/12/1925,Mid,144041.82,4321.2546,European,Male
IND40540,36313.8,56507.39,422697.9,1255.92,73915.78,127127.88,9357.52,5/11/2019,10/1/1906,Low,480461.21,14413.8363,European,Male
IND32711,29506.65,454195.93,0,3503.47,216022.12,107473.69,10174.24,2/19/2017,12/20/1908,Low,457699.4,13730.982,European,Male
IND71842,54920.14,183537.82,64320.87,2230.54,64749.44,64108.35,19642.39,8/23/1995,6/19/1930,Low,250089.23,7502.6769,African,Female
IND98821,79160.51,305168.61,525028.87,7012.64,366385.88,657664.56,46669.5,1/21/2013,1/18/1913,Low,837210.12,25116.3036,European,Male
IND60303,69198.52,260871.21,491162.21,1811.33,84228.26,157599.65,21688.95,8/27/2004,6/14/1921,Low,753844.75,22615.3425,Asian,Male
IND21271,77057.74,43233.46,331817,469.14,55338.84,45687.38,9449.28,2/10/1999,12/30/1926,Low,375519.6,11265.588,Asian,Female
IND71938,315879.56,100474.26,1112977.01,3991.04,854483.33,329008.98,7856.17,12/16/1996,2/23/1929,High,1217442.31,36523.2693,European,Female
IND48166,304130.87,599869.22,1527415.14,7215.98,447821.23,301418.14,56792.54,3/26/2010,11/16/1915,High,2134500.34,64035.0102,Asian,Female
IND35417,187639.73,1013646.2,2574028.95,6791.21,92389.32,200846.35,65609.07,7/31/2016,7/11/1909,Mid,3594466.36,107833.9908,European,Male
IND36167,204251.61,1319951.79,1843702.19,8897.67,96414.67,354176.35,88889.78,6/25/2014,8/17/1911,Mid,3172551.65,95176.5495,American,Female
IND53489,45140.55,1111816.82,634584.01,2462.72,14849.14,49721.09,15651.8,7/24/1995,7/19/1930,Low,1748863.55,52465.9065,Asian,Female
IND46654,62086.04,173701.43,777754.88,1742.54,37977.69,252383.37,4177.87,6/11/1996,8/30/1929,Low,953198.85,28595.9655,African,Male
IND57483,233362.42,513458.62,394715.55,5030.23,381286.86,251607.16,30522.64,5/26/2009,9/15/1916,Mid,913204.4,27396.132,American,Male
IND26697,100790.48,377251.76,357866.52,2256.06,88661.25,50243.95,13828.43,3/4/2021,12/7/1904,Mid,737374.34,22121.2302,European,Male
IND21028,137250.19,549960.86,693670,1801.89,58540.24,343829.04,39367.44,11/26/2006,3/16/1919,Mid,1245432.75,37362.9825,European,Male
IND86154,107355.9,1168454.83,2345714.89,9794.39,176562,332030.32,7084.29,1/11/2009,1/28/1917,Mid,3523964.11,105718.9233,European,Female
IND47039,121627.32,204346.57,533141.67,1417.88,64064.86,132312.51,36208.28,8/21/2002,6/21/1923,Mid,738906.12,22167.1836,American,Female
IND18081,216600.38,514287.24,852915.17,3753.39,112904.61,117608.97,23203.35,4/20/2013,10/21/1912,Mid,1370955.8,41128.674,Asian,Female
IND13675,56742.37,306206.15,381291.36,2306.88,52646.24,151518.44,22486.23,2/23/2005,12/16/1920,Low,689804.39,20694.1317,European,Female
IND54772,74534.17,510240.61,1011219.49,2592.42,352976.09,309628.15,27093.64,11/17/2017,3/24/1908,Low,1524052.52,45721.5756,American,Male
IND61012,100179.13,852440.7,210438.39,4780.49,72197.55,278231.68,31464.81,7/7/1999,8/5/1926,Mid,1067659.58,32029.7874,Asian,Male
IND63638,87532.19,2331797.04,1431166.26,1337.22,487849.11,660530.71,50168.52,12/6/2013,3/5/1912,Low,3764300.52,112929.0156,European,Male
IND73710,428779.47,756177.5,1254015.22,4997.75,52963.39,55705.83,34618,1/4/2009,2/4/1917,High,2015190.47,60455.7141,African,Male
IND93494,189556.55,1936734.44,1028434.44,6370.09,808666.17,508372.01,47581.45,11/21/1995,3/21/1930,Mid,2971538.97,89146.1691,European,Male
IND97314,111666.93,178379.26,371360.77,232.45,145355.31,58205.62,21976.83,3/12/2020,11/29/1905,Mid,549972.48,16499.1744,European,Male
IND43915,72740.57,1132307.03,1904675.14,259.46,433544.75,316712.88,46741.97,8/3/2004,7/8/1921,Low,3037241.63,91117.2489,Australian,Male
IND62101,60561.36,143868,271539.91,1351.6,68713.33,51344.02,9230.45,6/6/2010,9/5/1915,Low,416759.51,12502.7853,American,Female
IND12706,127646.31,101437.25,439850.83,547.77,13352.35,33987.81,6495.18,4/12/1996,10/29/1929,Mid,541835.85,16255.0755,American,Female
IND96211,46550.39,349238.86,445175.9,2451,133397.33,311204.37,7888.87,3/24/2013,11/17/1912,Low,796865.76,23905.9728,Asian,Female
IND99855,437883.8,806029.27,1103518.69,12970,949770.3,1049270.05,70184.96,1/4/2003,2/5/1923,High,1922517.96,57675.5388,American,Female
IND20615,85048.46,192796.81,480302.82,417.38,76994.85,135078.69,8554.24,6/2/2019,9/9/1906,Low,673517.01,20205.5103,European,Male
IND42387,245950.08,294596.57,524150.68,3690.04,27809.1,100250.11,10175,1/23/2018,1/17/1908,Mid,822437.29,24673.1187,American,Male
IND51003,287479.63,143952.23,1046379.6,607.07,482969.75,273831.18,22363.24,10/21/1999,4/21/1926,Mid,1190938.9,35728.167,American,Male
IND38386,333416.5,670224.59,308617.43,1143.55,223033.29,322412.06,15409.23,9/4/2003,6/7/1922,High,979985.57,29399.5671,European,Female
IND31075,471737.72,1851796.4,2077692.84,3087.18,306295.16,667827.57,86545.55,5/27/2006,9/15/1919,High,3932576.42,117977.2926,Asian,Male
IND29987,98291.31,128914.72,610220.45,2649.84,227480.91,172373.59,21819.82,12/31/2014,2/9/1911,Low,741785.01,22253.5503,African,Female
IND53122,76876.5,329447.09,606561.37,221.62,108275.78,451631.62,22084.16,7/4/2005,8/7/1920,Low,936230.08,28086.9024,Asian,Male
IND71679,33431.02,138563.48,126374.61,1914.57,223624.05,73803.32,1144.44,11/16/2003,3/26/1922,Low,266852.66,8005.5798,European,Male
IND96476,136945.39,288959.82,1250406.93,880.63,402862.16,516489.95,13357.88,5/25/2015,9/17/1910,Mid,1540247.38,46207.4214,American,Male
IND59444,84410.51,39076.97,86754.4,2768.07,339783.81,139637.18,21135.11,5/30/2019,9/12/1906,Low,128599.44,3857.9832,Asian,Male
IND96722,172838.3,148146.82,200516.17,2214.03,78074.95,71578.83,8087.8,3/31/2006,11/11/1919,Mid,350877.02,10526.3106,European,Female
IND91553,220066.39,734254.66,1280407.15,5578.1,99759.15,150296.27,3964.8,3/30/2009,11/11/1916,Mid,2020239.91,60607.1973,Asian,Male
IND43964,75290.16,490077.18,147852.84,308.02,0,0,17807.3,9/10/2010,6/1/1915,Low,638238.04,19147.1412,European,Female
IND42604,73990.2,61514.11,100259.73,2554.67,13215.41,98535.92,2571.65,6/23/2007,8/19/1918,Low,164328.51,4929.8553,European,Male
IND80050,65249.03,494176.65,784783.69,2461.32,759609.68,346422.32,20684.48,5/10/2020,10/1/1905,Low,1281421.66,38442.6498,African,Female
IND15192,242808.69,1462141.88,955582.64,11040.56,43199.53,42796.74,102445.26,10/31/2018,4/11/1907,Mid,2428765.08,72862.9524,European,Female
IND61862,28009.1,305036.67,300771.79,2000.51,100059.54,242079.53,11972.45,9/9/2003,6/2/1922,Low,607808.97,18234.2691,European,Female
IND32146,193730.98,71875.73,825636.96,4011.46,142689.82,212969.88,50113.82,5/17/2021,9/24/1904,Mid,901524.15,27045.7245,Asian,Male
IND91035,31697.22,719621.41,439788.62,4194.2,96018.08,112369.82,35144.19,7/5/2019,8/7/1906,Low,1163604.23,34908.1269,European,Female
IND65273,168229.69,987210.9,2081371.5,5369.33,730430.64,491575.41,5526.3,12/23/2016,2/16/1909,Mid,3073951.73,92218.5519,European,Male
IND34196,69206.32,264579.84,449243.76,2836.85,70105.54,469661.31,596.4,3/28/1995,11/14/1930,Low,716660.45,21499.8135,European,Female
IND31640,341626.91,2348592.06,3336500.57,7977.95,225570.79,607598.09,28764.68,11/29/2016,3/12/1909,High,5693070.58,170792.1174,American,Female
IND15111,346235.31,2092196.45,2314479.35,10135.91,83147.95,159899.91,89851.22,6/30/2012,8/11/1913,High,4416811.71,132504.3513,Asian,Female
IND22504,87521.39,197807.72,281898.17,1151.95,0,0,10225.98,5/16/1999,9/26/1926,Low,480857.84,14425.7352,American,Female
IND33992,87223.65,1280884.95,874975.19,948.36,87591.13,386431.46,436.16,10/31/2006,4/11/1919,Low,2156808.5,64704.255,Asian,Female
IND89837,20835.63,369469.71,696209.65,3220.07,203635.55,142402.48,85.94,5/2/2003,10/10/1922,Low,1068899.43,32066.9829,European,Male
IND39449,88044.48,1378713.96,1556729.46,797.94,343841.21,914323.92,37149.84,6/21/1996,8/20/1929,Low,2936241.36,88087.2408,American,Female
IND74203,308476.77,501679.15,2438528.63,7131,317638.09,686408.65,22795.32,12/1/2005,3/10/1920,High,2947338.78,88420.1634,American,Male
IND51348,216752.38,48703.85,902074.88,42.6,83504.23,61662.67,19594.42,4/8/2009,11/2/1916,Mid,950821.33,28524.6399,American,Female
IND66999,85439.62,577537.8,623384.65,232.05,101007.56,474376.85,12560.8,8/9/2018,7/3/1907,Low,1201154.5,36034.635,European,Male
IND42138,353717.03,790745.24,1978040.82,1137.47,90023.08,222914.28,59105.19,1/19/1999,1/21/1927,High,2769923.53,83097.7059,European,Female
IND23112,464731.12,2252516.18,3825961.94,201.13,497267.8,1163903.65,82766.64,6/26/1996,8/15/1929,High,6078679.25,182360.3775,Asian,Male
IND93187,103645.13,75436.92,166460.95,315.52,99887.9,203794.28,13910.95,11/3/2020,4/7/1905,Mid,242213.39,7266.4017,Asian,Male
IND35276,347361.13,118671.54,944809.75,1948.72,177499.04,499357.92,17560.51,8/1/2005,7/10/1920,High,1065430.01,31962.9003,Australian,Male
IND52692,87143.84,399335.51,415459.69,1164.74,149745.65,303538.48,48907.29,3/27/1995,11/15/1930,Low,815959.94,24478.7982,Asian,Female
IND92250,35192.71,265143.35,406651.8,3474.81,434013.28,298404.85,22859.4,10/8/2006,5/4/1919,Low,675269.96,20258.0988,American,Male
IND42511,291604.58,1882435.78,1139808.41,3032.63,29128.34,44992.28,67470.08,8/29/2001,6/12/1924,Mid,3025276.82,90758.3046,Australian,Male
IND88769,106468.98,67922.59,529449.63,1540.27,230577.45,233343,3653.11,8/12/2015,6/30/1910,Mid,598912.49,17967.3747,European,Female
IND34775,452587.98,1511425.06,2893659.63,8298.25,211947.25,442025.01,44945.69,3/4/2017,12/7/1908,High,4413382.94,132401.4882,Australian,Female
IND89996,84560.85,750123.76,725223.24,5094.57,309282.59,647187.26,10685.34,5/8/2010,10/4/1915,Low,1480441.57,44413.2471,European,Female
IND64241,179780.6,275392.11,215303.46,979.34,96907.31,229464.81,5632.93,3/10/2008,12/1/1917,Mid,491674.91,14750.2473,Asian,Female
IND87995,452924.39,1421149,633801.55,10513.17,831249.89,667223.99,108653.23,9/8/2005,6/2/1920,High,2065463.72,61963.9116,Asian,Male
IND40619,394018.58,209188.24,557429.66,2433.9,91794.15,63902.56,44748.6,6/9/2021,9/1/1904,High,769051.8,23071.554,Australian,Male
IND83760,280497.83,521602.55,675118.31,1336.15,181743.64,133963.37,366.28,4/2/2006,11/9/1919,Mid,1198057.01,35941.7103,American,Male
IND70928,169503.63,1115260.68,97121.6,1358.24,334493.77,242219.63,22528.13,7/31/2020,7/11/1905,Mid,1213740.52,36412.2156,European,Female
IND38406,112823.2,274672.4,876854,665.6,199688.06,130515.07,36479.6,9/30/2021,5/11/1904,Mid,1152192,34565.76,Australian,Female
IND37475,77915.62,515246.09,275673.13,6047.43,364119.52,189682.17,56082.22,10/3/2001,5/8/1924,Low,796966.65,23908.9995,European,Female
IND46069,116590.79,398191.49,951852.74,4881.5,342169.01,737483.68,66497.14,12/26/2003,2/14/1922,Mid,1354925.73,40647.7719,European,Female
IND84868,54649.32,697889,951282.06,3712.26,359860.2,749708.75,49325.67,7/2/2007,8/10/1918,Low,1652883.32,49586.4996,American,Male
IND53486,130303.8,327538.77,161678.35,4553.58,45145.61,199804.09,48332.23,10/21/2020,4/20/1905,Mid,493770.7,14813.121,Asian,Male
IND18304,435965.85,588309.12,408969.96,1785.84,167643.98,292854.02,35978.88,12/16/2003,2/24/1922,High,999064.92,29971.9476,American,Male
IND47238,186960.09,546974.99,369822.8,3059.34,161172.58,428114.66,8286.8,6/7/2015,9/4/1910,Mid,919857.13,27595.7139,Asian,Male
IND97355,249247.9,384541.78,577821.18,5708.06,445036.86,221759.78,35409.48,11/2/2007,4/9/1918,Mid,968071.02,29042.1306,American,Female
IND77366,61572.93,1093201.31,746369.82,3102.7,57485.35,69021.86,24617.99,12/3/2009,3/8/1916,Low,1842673.83,55280.2149,American,Male
IND46865,142319.85,730441.53,1526808.27,3573.9,102417.01,240763.32,32473.18,9/23/1995,5/19/1930,Mid,2260823.7,67824.711,American,Male
IND32633,169516.59,0,570214.91,4112.75,181891.3,962518.4,50582.2,11/29/2020,3/12/1905,Mid,574327.66,17229.8298,European,Female
IND37253,221535.36,744578.39,126688.87,5489.02,163828,124246.58,22263.25,7/8/1996,8/3/1929,Mid,876756.28,26302.6884,European,Male
IND66559,394720.77,439377.44,990902.09,309.35,177132.78,342667.57,294.57,9/5/2014,6/6/1911,High,1430588.88,42917.6664,African,Female
IND62312,228140.83,217282.07,81631.26,2337.85,71536.45,101964.93,37695.35,11/15/2019,3/27/1906,Mid,301251.18,9037.5354,Asian,Male
IND59076,184260.29,336147.63,1552857.18,1897.1,0,0,44824.21,5/20/2001,9/21/1924,Mid,1890901.91,56727.0573,American,Female
IND23792,40845.84,687135.83,1168043.92,3423.67,160092.49,359687.51,66224.72,3/16/2005,11/25/1920,Low,1858603.42,55758.1026,Australian,Male
IND18657,139358.03,231925.55,836814.73,213.26,106821.92,268210.87,30905.16,10/22/2001,4/19/1924,Mid,1068953.54,32068.6062,European,Female
IND55471,270692.57,835384.76,770874.7,1345.56,545047.21,400543.46,54201.3,9/30/1999,5/12/1926,Mid,1607605.02,48228.1506,European,Male
